Race,Zip_Code_Risk,School_Rating,Property_Value,Branch_Quality,Annual_Income,Employment_Years,Credit_Score,Name_Pattern,Loan_Approved
1,42.9,6.7,235179.0,5.2,38545.0,1.5,740.0,0.425,1
1,38.3,5.5,336768.0,3.6,34741.0,5.4,611.0,0.814,0
0,83.1,3.7,370183.0,4.9,57249.0,0.7,753.0,0.193,0
0,100.0,3.7,227522.0,1.0,66723.0,4.7,498.0,0.262,0
1,30.0,9.3,468936.0,5.7,36569.0,5.9,709.0,0.227,1
1,38.5,7.0,299499.0,6.3,44752.0,0.5,632.0,0.532,0
0,59.7,1.9,360858.0,2.7,57354.0,1.7,582.0,0.541,0
0,76.0,3.6,257759.0,5.2,47179.0,5.1,597.0,0.535,0
1,58.3,6.0,440161.0,5.5,77877.0,4.6,783.0,0.413,1
0,89.3,2.3,329612.0,4.9,29051.0,5.5,712.0,0.145,0
1,51.5,3.3,492032.0,2.0,27414.0,0.7,706.0,0.302,0
1,77.8,6.9,405431.0,5.6,75989.0,3.6,748.0,0.714,1
0,56.4,2.8,388773.0,1.1,62746.0,13.1,664.0,0.14,0
0,52.5,5.9,247350.0,3.9,50829.0,15.4,776.0,0.465,1
1,62.0,6.0,325688.0,5.2,42892.0,0.7,664.0,0.774,1
0,66.8,3.3,291245.0,5.1,59176.0,11.2,460.0,0.638,0
1,19.4,2.4,342418.0,2.1,52867.0,4.3,793.0,0.311,0
1,35.3,7.8,344188.0,5.0,55259.0,7.0,474.0,0.746,0
1,43.8,6.4,256027.0,6.9,47713.0,0.8,661.0,0.418,0
0,55.3,3.3,309822.0,2.7,60720.0,6.7,733.0,0.548,0
0,49.8,2.7,317399.0,1.0,70781.0,0.4,515.0,0.286,0
1,36.9,8.4,250739.0,6.7,70374.0,5.0,670.0,0.164,1
1,24.0,4.4,402017.0,3.0,58859.0,5.5,669.0,0.448,0
0,74.5,3.4,330535.0,3.4,48949.0,5.5,744.0,0.874,0
1,10.8,6.9,409639.0,5.6,58560.0,0.3,714.0,0.804,1
1,41.4,8.2,368299.0,5.8,79064.0,2.4,586.0,0.697,1
1,47.8,5.7,189014.0,7.2,46083.0,6.8,635.0,0.668,0
0,63.6,2.9,251515.0,4.1,43959.0,8.0,605.0,0.757,0
0,81.4,3.8,441558.0,4.9,59720.0,2.7,550.0,0.484,0
1,19.4,7.4,403086.0,2.1,65863.0,0.9,634.0,0.169,1
0,54.5,5.7,193027.0,6.4,47089.0,3.5,784.0,0.579,0
0,60.0,1.9,357576.0,3.0,58701.0,5.3,711.0,0.696,0
0,75.7,4.2,245601.0,10.0,35027.0,12.7,710.0,0.745,1
1,43.3,3.8,160642.0,4.3,48806.0,5.7,595.0,0.592,0
1,72.2,7.3,446501.0,6.3,91233.0,8.6,543.0,0.679,1
1,27.9,6.6,342069.0,6.6,62511.0,1.5,720.0,0.138,1
1,19.1,4.6,357821.0,4.7,37842.0,9.0,751.0,0.834,1
0,91.8,6.3,203540.0,6.1,39924.0,4.7,691.0,0.422,0
0,43.5,4.5,235980.0,9.4,29810.0,4.0,733.0,0.058,1
0,75.2,4.3,185046.0,3.4,93845.0,1.6,657.0,0.526,0
1,25.3,5.7,450698.0,1.0,32931.0,1.1,684.0,0.6,1
0,34.0,4.0,201554.0,2.2,20000.0,3.9,629.0,0.67,0
1,34.4,5.4,462154.0,7.1,27928.0,11.1,707.0,0.539,1
1,53.5,4.9,244313.0,4.0,50071.0,1.3,667.0,0.339,0
0,46.7,5.8,228433.0,9.8,36798.0,1.6,722.0,0.342,1
1,48.6,5.3,321250.0,6.5,51624.0,14.8,735.0,0.484,1
1,51.4,5.2,269542.0,3.7,56196.0,0.1,655.0,0.43,0
0,45.9,3.8,334821.0,3.2,38193.0,3.3,716.0,0.889,0
0,61.6,6.1,249036.0,4.3,33932.0,3.8,631.0,0.416,0
0,88.7,5.7,280593.0,1.0,70569.0,5.6,806.0,0.283,0
1,49.8,5.4,264449.0,5.6,55236.0,1.1,779.0,0.81,1
1,36.1,7.8,400859.0,7.0,20000.0,4.2,701.0,0.505,1
0,71.2,4.2,355395.0,2.9,26506.0,0.6,627.0,0.743,0
1,29.7,4.7,354957.0,1.8,23930.0,1.6,697.0,0.431,0
1,56.7,5.3,405931.0,3.2,45991.0,0.1,595.0,0.706,0
0,81.7,6.1,330205.0,7.2,53163.0,3.0,709.0,0.841,1
0,66.8,7.1,330897.0,7.0,45771.0,1.0,531.0,0.815,0
1,43.5,6.5,318673.0,5.7,38125.0,0.5,605.0,0.717,0
0,50.0,3.2,267691.0,7.9,73775.0,2.1,706.0,0.08,0
1,19.7,5.8,283017.0,1.8,55726.0,0.4,777.0,0.123,0
0,59.4,2.9,332094.0,4.2,34035.0,5.5,706.0,0.561,0
1,38.7,5.1,412088.0,6.1,34931.0,1.1,658.0,0.154,1
1,55.9,4.9,367659.0,6.6,36139.0,6.2,612.0,0.178,0
0,78.8,3.9,355751.0,6.4,42661.0,9.2,644.0,0.759,0
1,42.8,6.2,240121.0,6.7,49716.0,6.8,556.0,0.274,0
1,57.9,5.8,362898.0,7.8,57835.0,7.2,652.0,0.385,1
1,25.8,5.7,305140.0,6.7,35266.0,5.2,834.0,0.498,1
1,56.2,7.1,335979.0,3.1,28494.0,2.4,689.0,0.783,0
0,53.1,3.7,367589.0,3.8,57377.0,2.1,709.0,0.835,0
0,83.6,3.8,215706.0,1.4,68293.0,4.2,550.0,0.935,0
1,39.8,5.7,342692.0,7.1,97155.0,1.4,778.0,0.775,1
1,10.0,8.3,363888.0,8.1,57636.0,2.1,786.0,0.838,1
1,51.0,5.3,404415.0,2.6,36608.0,0.8,695.0,0.321,0
0,77.1,4.9,270078.0,4.2,62584.0,7.6,723.0,0.134,0
1,33.2,4.9,328527.0,1.5,46151.0,6.7,633.0,0.665,0
1,34.4,6.5,346382.0,5.1,28621.0,3.5,661.0,0.393,1
1,37.6,6.8,289854.0,3.7,48080.0,2.3,850.0,0.897,1
0,36.1,5.6,289135.0,2.8,54888.0,6.0,647.0,0.348,0
0,29.5,3.4,289344.0,4.6,86980.0,0.4,808.0,0.349,1
0,84.5,2.3,297520.0,8.2,50440.0,0.2,824.0,0.396,0
1,27.6,4.8,475947.0,6.6,35379.0,6.0,711.0,0.482,1
0,92.8,5.4,296219.0,4.6,23046.0,4.0,672.0,0.517,0
1,60.6,9.1,358725.0,5.7,29982.0,6.6,587.0,0.507,1
0,88.5,5.3,308273.0,8.8,33253.0,1.6,718.0,0.84,0
1,30.2,4.1,310275.0,7.3,95464.0,0.6,681.0,0.254,1
0,40.9,5.2,327627.0,4.4,45416.0,2.8,673.0,0.712,0
1,23.7,4.6,399699.0,5.9,47295.0,2.8,647.0,0.745,1
1,33.3,5.5,329071.0,3.1,76151.0,7.1,701.0,0.664,1
1,4.4,6.3,334924.0,5.3,62383.0,0.7,713.0,0.593,1
1,32.9,6.5,314784.0,6.8,44142.0,14.6,678.0,0.304,1
1,37.0,6.1,252034.0,7.3,77543.0,0.3,762.0,0.167,1
0,45.6,3.1,410415.0,3.3,37287.0,1.9,679.0,0.586,0
0,49.4,5.6,289549.0,7.1,54911.0,6.1,669.0,0.451,1
0,61.7,3.2,436707.0,4.9,29670.0,6.3,601.0,0.669,0
0,70.3,5.9,334404.0,4.6,54398.0,4.2,665.0,0.367,0
0,51.6,2.0,436652.0,8.2,73651.0,0.4,675.0,0.689,1
0,69.4,4.3,299313.0,4.1,69461.0,9.7,508.0,0.816,0
0,67.1,2.2,257819.0,2.2,70323.0,5.0,716.0,0.73,0
1,40.7,4.7,413107.0,3.6,155610.0,7.1,744.0,0.819,1
0,55.2,3.2,277509.0,6.1,44045.0,2.4,834.0,0.544,1
0,45.0,6.3,430343.0,3.3,34149.0,1.4,615.0,0.751,0
0,90.4,6.0,351074.0,6.9,58831.0,6.4,672.0,0.389,0
0,74.5,5.3,429930.0,3.4,34471.0,8.5,712.0,0.341,0
0,80.1,4.0,231839.0,4.7,31158.0,8.4,676.0,0.559,0
1,38.7,6.3,407148.0,9.7,44313.0,6.3,628.0,0.845,1
0,62.5,5.9,259310.0,3.4,108241.0,0.7,577.0,0.429,0
1,47.4,7.1,134606.0,1.4,64577.0,1.3,685.0,0.75,0
1,12.5,6.0,415433.0,7.9,57079.0,3.5,766.0,0.218,1
0,48.3,6.2,325348.0,2.4,25107.0,3.5,680.0,0.073,0
0,53.0,5.2,400476.0,3.4,38209.0,3.4,676.0,0.371,0
1,33.2,6.4,340770.0,6.7,86944.0,8.7,707.0,0.579,1
1,26.8,5.3,338316.0,6.4,44003.0,0.7,733.0,0.735,1
0,70.0,3.2,434820.0,1.0,117945.0,7.9,703.0,0.394,0
1,41.2,5.5,338853.0,4.4,58643.0,0.1,593.0,0.854,0
1,60.9,6.7,281513.0,7.0,46157.0,2.0,712.0,0.678,1
0,100.0,5.3,292930.0,9.1,43235.0,1.1,636.0,0.453,0
0,46.1,1.8,339582.0,1.9,47762.0,3.7,630.0,0.562,0
1,42.2,3.1,101323.0,6.8,27427.0,3.7,604.0,0.19,0
1,42.2,4.6,368197.0,3.6,72347.0,3.5,674.0,0.437,0
0,64.8,3.4,426319.0,6.8,58494.0,1.7,642.0,0.371,0
0,48.7,5.8,321717.0,3.1,44246.0,3.7,659.0,0.565,0
1,26.2,5.6,303218.0,4.7,46882.0,6.1,610.0,0.456,1
0,68.6,4.4,346718.0,5.7,67773.0,2.5,743.0,0.577,0
1,25.8,6.6,476574.0,7.2,110405.0,13.2,653.0,0.097,1
0,67.4,2.5,353841.0,5.6,90457.0,0.4,629.0,0.838,0
0,61.3,6.2,336495.0,4.4,52802.0,21.8,562.0,0.463,0
1,42.1,5.0,297691.0,4.0,35276.0,7.2,798.0,0.758,1
0,50.7,6.3,239090.0,8.8,26547.0,4.5,571.0,0.772,1
1,42.4,5.8,330692.0,5.7,51487.0,1.1,700.0,0.547,1
0,51.8,3.5,327433.0,3.7,35836.0,4.9,726.0,0.756,0
0,67.4,2.3,161727.0,5.5,52160.0,8.1,653.0,0.563,0
1,60.1,6.3,261812.0,6.5,55064.0,1.5,709.0,0.601,0
0,68.9,7.4,408252.0,2.8,65302.0,0.2,715.0,0.34,1
0,69.8,4.6,294440.0,5.9,30681.0,2.9,739.0,0.766,0
1,52.3,6.4,127405.0,2.3,34377.0,1.8,722.0,0.549,0
0,43.9,3.0,456121.0,3.3,43231.0,1.7,658.0,0.835,0
0,90.8,4.9,233287.0,3.0,54404.0,6.5,652.0,0.203,0
1,24.2,6.2,300296.0,5.0,53137.0,0.8,823.0,0.278,1
1,53.2,5.9,408383.0,4.3,137479.0,5.3,757.0,0.268,1
0,76.2,4.7,252532.0,4.5,20000.0,0.3,631.0,0.815,0
1,26.5,3.3,179169.0,1.0,76427.0,12.6,703.0,0.713,0
1,55.1,5.8,339839.0,5.0,74868.0,4.4,708.0,0.129,1
1,47.5,4.2,390014.0,2.6,33992.0,13.4,679.0,0.204,0
0,93.3,4.0,265796.0,9.4,40582.0,10.1,803.0,0.275,1
1,42.9,4.9,318722.0,4.2,99174.0,10.2,673.0,0.772,1
0,63.4,3.0,223930.0,4.1,38221.0,0.6,674.0,0.786,0
0,57.3,2.0,241724.0,5.8,38476.0,6.0,738.0,0.383,0
1,13.8,7.7,317341.0,8.2,51430.0,2.6,614.0,0.095,1
0,60.2,3.0,371776.0,2.2,60171.0,3.1,643.0,0.085,0
1,35.9,5.1,339891.0,6.2,73059.0,1.6,783.0,0.862,1
1,43.9,8.3,409639.0,7.6,74330.0,0.8,678.0,0.845,1
0,43.7,4.9,460462.0,5.3,67020.0,1.8,624.0,0.839,1
0,61.4,1.0,390218.0,4.5,22852.0,4.0,692.0,0.429,0
0,73.6,6.1,185981.0,4.2,48217.0,2.6,690.0,0.093,0
1,50.1,8.5,302231.0,5.1,63956.0,6.1,774.0,0.512,1
0,37.1,6.3,401608.0,5.1,64466.0,9.1,756.0,0.351,1
0,75.6,5.0,302638.0,4.1,36902.0,1.2,694.0,0.863,0
0,61.3,2.3,189802.0,6.2,32563.0,0.3,796.0,0.674,0
0,62.2,3.9,274729.0,3.0,31678.0,23.5,769.0,0.545,0
1,4.5,3.8,165938.0,6.5,59054.0,10.7,705.0,0.367,1
1,62.4,4.7,296599.0,7.6,73343.0,1.5,621.0,0.818,1
1,42.7,4.3,273880.0,5.6,51883.0,0.9,805.0,0.254,1
0,42.0,3.1,300134.0,1.0,31953.0,15.1,769.0,0.231,0
1,45.6,6.2,421704.0,6.5,52672.0,1.3,595.0,0.616,0
0,70.2,3.3,208404.0,3.4,33498.0,1.3,638.0,0.745,0
0,83.3,3.3,250874.0,3.6,36505.0,0.6,587.0,0.908,0
1,35.4,5.6,240982.0,5.8,42300.0,1.7,605.0,0.122,0
0,65.2,6.2,403117.0,7.5,35617.0,9.2,769.0,0.825,1
1,30.4,9.2,425320.0,2.5,31192.0,4.2,686.0,0.478,1
0,74.0,3.3,341821.0,4.8,91103.0,0.5,633.0,0.698,0
1,28.2,6.5,360539.0,9.3,23037.0,17.1,733.0,0.18,1
1,26.6,4.7,240670.0,2.7,38691.0,3.9,739.0,0.393,0
1,39.0,7.2,346444.0,5.0,44967.0,2.7,774.0,0.664,1
1,21.6,5.3,249441.0,3.8,80112.0,7.7,723.0,0.435,1
0,89.0,2.9,308780.0,6.0,55153.0,4.1,725.0,0.42,0
1,68.9,9.0,288078.0,3.3,43800.0,11.3,622.0,0.324,0
0,58.2,2.0,273369.0,1.3,36444.0,6.1,687.0,0.502,0
0,44.2,1.0,330164.0,5.9,77568.0,5.5,678.0,0.447,0
0,70.0,5.1,369157.0,5.5,35502.0,2.1,516.0,0.196,0
1,32.8,5.4,475652.0,2.7,53341.0,22.9,705.0,0.403,1
1,57.6,5.0,365269.0,4.9,45809.0,5.3,560.0,0.722,0
0,53.2,8.1,505643.0,3.1,59398.0,2.9,730.0,0.459,1
1,48.2,7.1,341990.0,7.3,91899.0,0.8,653.0,0.64,1
1,41.7,5.9,471856.0,5.7,65004.0,4.1,654.0,0.544,1
1,29.9,4.9,369919.0,3.6,46557.0,5.5,645.0,0.359,0
1,43.6,6.7,347383.0,4.2,95825.0,2.3,637.0,0.762,1
1,53.2,3.4,309953.0,3.8,92219.0,0.3,664.0,0.619,0
1,41.3,5.2,353277.0,2.9,77328.0,8.0,745.0,0.487,1
0,66.5,3.9,351297.0,7.5,54875.0,5.3,604.0,0.75,0
1,26.9,6.3,223150.0,7.6,36010.0,5.8,681.0,0.65,1
0,82.2,3.8,364923.0,4.0,20000.0,1.4,828.0,0.348,0
0,80.7,3.0,190946.0,4.0,53347.0,0.7,633.0,0.531,0
1,33.8,7.4,389173.0,3.2,66809.0,3.0,679.0,0.602,1
0,63.1,1.5,366348.0,4.0,28714.0,1.4,739.0,0.522,0
0,86.2,3.6,420593.0,5.7,57884.0,7.6,833.0,0.888,1
0,48.0,3.2,257034.0,7.0,41020.0,3.8,789.0,0.725,1
0,74.1,5.5,234000.0,3.3,60120.0,0.7,670.0,0.66,0
1,31.6,5.3,422770.0,1.7,38307.0,1.1,707.0,0.215,0
1,66.7,6.7,230677.0,3.3,36665.0,10.9,665.0,0.954,0
1,41.0,6.5,235665.0,6.4,47838.0,5.0,756.0,0.186,1
1,58.9,3.2,337237.0,4.6,30621.0,2.6,672.0,0.33,0
0,53.6,3.9,319475.0,6.8,72015.0,6.4,799.0,0.31,1
1,21.3,3.4,351792.0,4.8,49419.0,8.3,545.0,0.472,1
0,61.5,4.5,362275.0,8.1,31013.0,0.6,723.0,0.296,1
0,68.9,2.9,358995.0,1.4,38322.0,9.2,732.0,0.113,0
1,32.3,7.8,327601.0,1.0,62074.0,14.6,504.0,0.82,0
1,51.4,5.7,328165.0,7.9,43453.0,0.5,566.0,0.375,0
0,61.9,2.8,313716.0,3.0,65119.0,2.0,772.0,0.082,0
0,33.8,5.8,335933.0,5.4,32924.0,0.9,716.0,0.336,0
1,48.3,4.7,214858.0,5.2,43832.0,2.8,735.0,0.676,0
0,51.8,5.3,384630.0,5.7,47625.0,1.2,798.0,0.116,1
0,59.6,4.7,404135.0,4.0,119463.0,2.3,656.0,0.662,0
1,63.3,5.5,369346.0,3.2,36637.0,1.4,797.0,0.712,0
1,66.6,4.0,361544.0,2.7,62983.0,0.0,850.0,0.272,0
0,56.4,5.9,242568.0,6.4,59195.0,0.1,769.0,0.566,1
0,73.7,4.8,199946.0,6.5,98629.0,3.6,710.0,0.819,1
0,56.7,2.8,388113.0,4.1,84443.0,3.6,676.0,0.585,0
0,60.7,4.4,321937.0,3.7,40740.0,0.2,695.0,0.296,0
1,30.9,7.5,348106.0,6.6,32218.0,6.0,692.0,0.234,1
0,39.1,4.2,347592.0,1.9,27825.0,0.1,682.0,0.892,0
1,41.4,6.4,349851.0,9.2,53873.0,3.3,603.0,0.508,1
1,44.3,7.5,379562.0,6.4,73535.0,2.5,710.0,0.467,1
0,54.9,6.3,314898.0,4.9,77461.0,10.7,696.0,0.736,1
1,56.3,5.8,169434.0,6.8,44159.0,4.3,776.0,0.679,1
1,33.5,4.0,388343.0,6.1,49899.0,8.6,720.0,0.145,1
1,30.4,4.0,380983.0,5.3,86718.0,30.0,629.0,0.568,1
1,47.9,5.0,222480.0,1.2,36124.0,1.0,603.0,0.361,0
1,16.9,4.6,248286.0,5.7,20000.0,0.3,680.0,0.833,0
0,78.6,1.5,381339.0,7.2,77752.0,7.4,619.0,0.234,0
0,59.0,6.8,410042.0,4.2,30818.0,5.0,690.0,0.741,1
0,79.8,4.8,96989.0,6.9,43642.0,5.0,633.0,0.081,0
1,59.3,5.2,355606.0,6.7,58843.0,1.9,769.0,0.716,1
0,74.6,4.0,295047.0,5.4,40747.0,0.5,721.0,0.713,0
0,52.8,1.3,329523.0,4.6,75519.0,6.4,749.0,0.215,1
1,21.2,7.7,349883.0,6.7,142704.0,3.9,668.0,0.723,1
0,43.5,1.1,267284.0,5.0,35496.0,3.5,694.0,0.467,0
1,56.5,6.8,373942.0,9.1,51718.0,6.7,744.0,0.08,1
0,63.0,1.2,263459.0,6.2,49119.0,22.4,706.0,0.579,0
1,31.0,5.4,394255.0,6.5,55555.0,6.7,730.0,0.23,1
1,38.0,7.9,408513.0,7.7,38509.0,13.6,632.0,0.755,1
0,81.2,1.5,239623.0,5.7,37795.0,2.5,740.0,0.831,0
0,76.7,3.8,243842.0,1.0,38154.0,11.4,639.0,0.387,0
1,46.6,6.9,335804.0,5.2,40758.0,6.5,826.0,0.245,1
1,49.6,6.7,445508.0,4.1,41017.0,2.3,694.0,0.543,1
0,67.7,4.1,268732.0,5.5,20000.0,3.6,757.0,0.681,0
0,69.5,4.7,282978.0,3.8,50790.0,1.1,649.0,0.299,0
0,68.3,3.1,341528.0,5.8,43457.0,0.4,665.0,0.585,0
0,65.0,6.9,370043.0,4.5,36777.0,3.2,662.0,0.771,0
1,51.3,3.6,366507.0,8.1,50879.0,25.0,557.0,0.837,1
1,45.4,7.7,329874.0,8.8,48913.0,10.2,495.0,0.598,1
0,51.8,4.3,299664.0,2.0,41812.0,0.1,660.0,0.107,0
0,72.9,4.9,340079.0,5.6,49193.0,17.5,548.0,0.485,0
1,43.7,7.2,72100.0,4.5,38841.0,3.2,700.0,0.462,0
1,49.2,6.8,474955.0,5.9,30712.0,1.0,669.0,0.548,1
0,63.4,2.8,303417.0,5.7,107413.0,12.3,483.0,0.035,0
1,52.2,5.6,338496.0,2.6,40200.0,12.9,643.0,0.305,0
0,64.1,1.8,485911.0,2.4,54514.0,9.4,678.0,0.4,0
0,75.9,3.6,252766.0,3.0,138494.0,4.9,779.0,0.575,0
0,58.2,4.5,507493.0,3.8,41545.0,1.3,648.0,0.933,0
1,34.2,6.9,392077.0,4.3,58928.0,1.4,565.0,0.662,0
0,74.0,4.6,348708.0,6.5,124328.0,16.8,556.0,0.224,1
0,60.0,1.4,371500.0,4.7,25337.0,1.6,644.0,0.217,0
0,98.1,3.2,233638.0,2.9,83577.0,2.7,611.0,0.349,0
1,48.5,5.0,193835.0,4.4,53576.0,7.0,666.0,0.439,0
0,65.4,2.0,222876.0,1.0,40052.0,8.7,692.0,0.47,0
1,52.3,4.7,410844.0,9.0,49981.0,2.6,718.0,0.282,1
0,57.8,4.0,246259.0,4.8,42415.0,2.5,720.0,0.395,0
0,78.8,6.1,178250.0,7.2,92088.0,2.2,638.0,0.483,0
1,53.4,4.6,316940.0,6.5,48708.0,2.5,724.0,0.597,1
0,83.8,2.3,354075.0,4.4,64804.0,7.1,573.0,0.382,0
1,33.4,5.1,336398.0,1.0,39673.0,0.3,690.0,0.278,0
0,46.7,4.5,375181.0,3.8,55102.0,8.1,695.0,0.354,0
0,55.8,5.8,414477.0,5.9,42061.0,1.2,689.0,0.555,0
1,35.8,5.9,377815.0,5.3,27779.0,0.9,607.0,0.321,1
1,65.0,3.8,305172.0,6.8,82732.0,0.6,615.0,0.743,0
1,72.9,4.2,269992.0,4.8,56345.0,1.3,725.0,0.642,0
1,45.2,6.3,389079.0,8.9,66735.0,9.0,651.0,0.301,1
0,65.1,5.5,339455.0,3.0,36630.0,3.9,721.0,0.799,0
0,59.8,6.7,251263.0,6.4,78738.0,1.6,637.0,0.571,1
1,52.4,4.2,427989.0,2.8,59109.0,1.0,850.0,0.306,1
1,72.8,6.2,334559.0,7.1,52057.0,7.3,660.0,0.92,0
0,91.8,2.5,356339.0,3.0,73992.0,3.5,764.0,0.496,0
0,82.1,2.7,277604.0,1.0,42972.0,0.6,846.0,0.587,0
1,56.8,4.5,412032.0,1.9,82281.0,2.4,758.0,0.57,0
0,77.5,3.5,184429.0,3.8,37613.0,2.9,655.0,0.836,0
1,39.3,4.7,464394.0,8.1,49678.0,2.2,673.0,0.865,1
1,29.0,9.7,180417.0,7.4,33705.0,1.5,448.0,0.552,0
0,64.7,3.3,207526.0,5.6,30968.0,2.0,516.0,0.552,0
1,46.3,7.5,346979.0,5.4,40688.0,6.7,679.0,0.802,1
1,18.2,5.0,298442.0,2.7,45965.0,15.3,639.0,0.364,1
1,37.7,9.3,304881.0,4.0,61127.0,0.1,602.0,0.637,1
0,52.6,4.5,281207.0,3.8,37903.0,4.9,682.0,0.259,0
0,80.2,5.3,247250.0,3.8,61992.0,0.4,639.0,0.899,0
1,31.8,5.1,359481.0,3.7,43132.0,1.1,612.0,0.777,0
1,44.9,7.5,323653.0,3.6,40230.0,3.9,750.0,0.892,1
0,54.5,4.5,393537.0,4.9,63056.0,7.9,590.0,0.361,1
1,64.0,5.4,324431.0,3.6,39428.0,2.9,729.0,0.774,0
0,39.5,2.4,296910.0,6.7,101730.0,10.6,697.0,0.603,1
0,72.1,3.6,375889.0,7.0,58275.0,6.3,776.0,0.597,1
0,45.8,3.5,180500.0,5.9,28366.0,1.1,647.0,0.878,0
0,57.4,5.3,114781.0,6.0,46738.0,5.8,586.0,0.218,0
1,43.1,5.7,201428.0,2.0,37840.0,1.9,636.0,0.321,0
0,68.8,1.1,288103.0,8.8,25425.0,7.3,677.0,0.339,0
1,43.4,7.0,359598.0,4.8,74843.0,1.3,749.0,0.146,1
0,67.3,5.9,102668.0,6.8,75536.0,0.8,736.0,0.084,0
1,30.4,3.5,333885.0,6.4,36684.0,5.1,665.0,0.453,1
0,62.5,6.7,290364.0,3.3,65137.0,4.8,675.0,0.691,0
1,40.5,8.1,340720.0,4.4,69619.0,4.3,729.0,0.497,1
0,67.9,3.1,163428.0,5.4,48773.0,1.4,754.0,0.229,0
1,39.0,4.3,539714.0,1.8,71748.0,1.2,703.0,0.788,1
0,75.9,5.6,314629.0,4.9,55150.0,12.2,700.0,0.309,0
0,66.4,1.9,219425.0,1.0,77511.0,3.8,697.0,0.081,0
1,43.0,5.0,338845.0,5.0,30669.0,2.6,699.0,0.109,0
0,59.3,2.0,439957.0,7.2,52010.0,8.6,699.0,0.883,0
0,49.2,4.0,222461.0,4.8,53136.0,0.3,610.0,0.341,0
0,67.3,6.2,196761.0,2.3,30866.0,5.6,567.0,0.814,0
0,83.1,4.6,299001.0,3.8,32069.0,0.8,619.0,0.869,0
0,71.7,5.5,311555.0,6.3,26014.0,1.3,647.0,0.067,0
0,52.7,3.5,380384.0,5.0,49915.0,5.1,726.0,0.42,1
1,52.2,6.1,441913.0,6.1,41104.0,1.6,661.0,0.652,1
0,60.0,2.2,382413.0,4.1,29252.0,7.5,694.0,0.248,0
0,75.7,3.9,201125.0,3.2,79770.0,3.7,685.0,0.211,0
0,59.5,2.9,234583.0,4.8,57533.0,2.0,715.0,0.623,0
0,70.3,3.8,250986.0,4.9,36687.0,10.0,650.0,0.214,0
1,32.2,5.7,396103.0,7.2,53173.0,5.0,629.0,0.651,1
1,32.6,5.5,382234.0,4.2,44570.0,2.7,565.0,0.779,0
1,16.5,9.2,442670.0,5.9,26240.0,3.0,703.0,0.734,1
0,72.7,6.7,358309.0,5.0,54696.0,1.6,470.0,0.624,0
0,70.6,6.1,264526.0,9.8,94461.0,0.6,691.0,0.798,1
0,71.4,6.7,298558.0,3.8,86233.0,1.8,742.0,0.215,0
1,44.1,8.1,211021.0,4.9,51090.0,1.5,670.0,0.878,1
1,28.6,6.0,385968.0,3.3,41176.0,2.0,706.0,0.342,1
1,54.5,5.8,272671.0,7.8,61399.0,3.2,650.0,0.255,1
1,54.9,6.4,420498.0,8.0,54536.0,0.3,680.0,0.824,1
0,53.2,3.7,371436.0,4.3,46377.0,0.6,669.0,0.671,0
1,48.0,4.4,481049.0,7.3,103161.0,6.5,729.0,0.139,1
1,53.1,6.4,357021.0,5.9,41838.0,1.0,660.0,0.754,1
0,57.9,1.7,353112.0,5.7,71887.0,2.1,597.0,0.588,0
0,60.6,4.2,305119.0,2.9,51924.0,5.1,703.0,0.555,0
0,73.0,2.5,282728.0,4.8,52025.0,18.8,671.0,0.365,0
0,42.3,3.9,308135.0,8.5,25327.0,0.7,631.0,0.879,0
0,48.7,4.3,405596.0,7.8,76158.0,7.1,725.0,0.834,1
0,50.2,3.5,217034.0,6.3,68508.0,3.4,820.0,0.663,1
1,13.1,3.5,348539.0,6.6,52850.0,0.5,713.0,0.179,1
0,81.3,2.2,176056.0,9.3,74156.0,0.9,736.0,0.201,0
0,35.2,4.7,362249.0,6.5,57885.0,5.9,691.0,0.324,1
1,45.1,5.2,290744.0,3.7,29174.0,10.6,780.0,0.76,1
0,77.2,4.8,351702.0,7.4,33248.0,0.1,726.0,0.338,0
1,35.6,6.0,272802.0,5.1,47847.0,1.3,641.0,0.714,1
0,55.0,3.7,301954.0,5.7,24920.0,2.2,722.0,0.363,0
0,68.5,4.5,366342.0,5.1,76801.0,22.5,710.0,0.785,1
1,40.0,5.0,340057.0,3.6,44971.0,5.3,652.0,0.2,0
1,55.1,6.6,445897.0,5.9,51781.0,2.2,767.0,0.358,1
0,25.6,3.4,298690.0,6.6,33104.0,1.1,591.0,0.397,0
1,26.2,9.8,291451.0,7.4,63488.0,1.3,706.0,0.655,1
0,73.4,2.3,412232.0,5.4,46301.0,0.3,650.0,0.644,0
0,65.8,3.5,287747.0,4.3,43026.0,26.2,568.0,0.858,0
1,51.3,5.5,291302.0,1.8,86196.0,20.2,688.0,0.786,0
1,43.9,4.0,358683.0,4.7,82766.0,0.1,651.0,0.34,0
1,38.0,7.1,317902.0,6.5,66164.0,1.6,639.0,0.442,1
0,60.5,3.4,294844.0,1.0,53296.0,0.1,606.0,0.514,0
1,74.9,2.4,257122.0,4.4,39877.0,1.8,821.0,0.308,0
1,63.0,7.0,427474.0,5.2,43672.0,11.6,508.0,0.128,1
1,47.4,5.0,314232.0,3.2,42877.0,10.4,529.0,0.519,0
1,41.2,5.8,284440.0,6.7,57347.0,5.8,717.0,0.76,1
1,48.1,7.0,302213.0,7.3,48403.0,21.8,712.0,0.622,1
